,berry,observation_date,main_tree_type,forest_development_class,x,y,year,month,day,week_number,monthday,year-month-day,xy,lat,lon,latlon,region
267,bilberry,2019-07-11,pine,plantation,530000,6790000,2019,7,11,28,711,2019-07-11,530000-6790000,61.24314979393228,27.558953504414003,61.243149793932-27.558953504414-2019-07-11-bilberry,South Karelia
268,bilberry,2020-08-10,pine,plantation,530000,6790000,2020,8,10,33,810,2020-08-10,530000-6790000,61.24314979393228,27.558953504414003,61.243149793932-27.558953504414-2020-08-10-bilberry,South Karelia
269,bilberry,2018-08-06,pine,plantation,560000,7270000,2018,8,6,32,806,2018-08-06,560000-7270000,65.54665943322267,28.2990554464514,65.546659433223-28.299055446451-2018-08-06-bilberry,Northern Ostrobothnia
270,cloudberry,2018-07-23,pine,plantation,560000,7270000,2018,7,23,30,723,2018-07-23,560000-7270000,65.54665943322267,28.2990554464514,65.546659433223-28.299055446451-2018-07-23-cloudberry,Northern Ostrobothnia
271,cloudberry,2018-07-19,pine,plantation,560000,7270000,2018,7,19,29,719,2018-07-19,560000-7270000,65.54665943322267,28.2990554464514,65.546659433223-28.299055446451-2018-07-19-cloudberry,Northern Ostrobothnia
272,bilberry,2022-08-10,pine,plantation,560000,7270000,2022,8,10,32,810,2022-08-10,560000-7270000,65.54665943322267,28.2990554464514,65.546659433223-28.299055446451-2022-08-10-bilberry,Northern Ostrobothnia
273,cloudberry,2022-07-25,pine,clearing,560000,7270000,2022,7,25,30,725,2022-07-25,560000-7270000,65.54665943322267,28.2990554464514,65.546659433223-28.299055446451-2022-07-25-cloudberry,Northern Ostrobothnia
274,bilberry,2021-07-28,pine,plantation,560000,7270000,2021,7,28,30,728,2021-07-28,560000-7270000,65.54665943322267,28.2990554464514,65.546659433223-28.299055446451-2021-07-28-bilberry,Northern Ostrobothnia
275,cloudberry,2021-07-15,pine,plantation,560000,7270000,2021,7,15,28,715,2021-07-15,560000-7270000,65.54665943322267,28.2990554464514,65.546659433223-28.299055446451-2021-07-15-cloudberry,Northern Ostrobothnia
276,cloudberry,2021-07-25,pine,clearing,560000,7270000,2021,7,25,29,725,2021-07-25,560000-7270000,65.54665943322267,28.2990554464514,65.546659433223-28.299055446451-2021-07-25-cloudberry,Northern Ostrobothnia
277,bilberry,2019-07-29,pine,plantation,560000,7270000,2019,7,29,31,729,2019-07-29,560000-7270000,65.54665943322267,28.2990554464514,65.546659433223-28.299055446451-2019-07-29-bilberry,Northern Ostrobothnia
278,cloudberry,2019-08-01,pine,plantation,560000,7270000,2019,8,1,31,801,2019-08-01,560000-7270000,65.54665943322267,28.2990554464514,65.546659433223-28.299055446451-2019-08-01-cloudberry,Northern Ostrobothnia
279,cloudberry,2019-07-31,spruce,plantation,560000,7270000,2019,7,31,31,731,2019-07-31,560000-7270000,65.54665943322267,28.2990554464514,65.546659433223-28.299055446451-2019-07-31-cloudberry,Northern Ostrobothnia
280,bilberry,2020-07-27,spruce,plantation,560000,7270000,2020,7,27,31,727,2020-07-27,560000-7270000,65.54665943322267,28.2990554464514,65.546659433223-28.299055446451-2020-07-27-bilberry,Northern Ostrobothnia
281,cloudberry,2020-07-17,pine,plantation,560000,7270000,2020,7,17,29,717,2020-07-17,560000-7270000,65.54665943322267,28.2990554464514,65.546659433223-28.299055446451-2020-07-17-cloudberry,Northern Ostrobothnia
282,cloudberry,2020-07-23,pine,clearing,560000,7270000,2020,7,23,30,723,2020-07-23,560000-7270000,65.54665943322267,28.2990554464514,65.546659433223-28.299055446451-2020-07-23-cloudberry,Northern Ostrobothnia
283,bilberry,2018-07-13,pine,plantation,550000,6980000,2018,7,13,28,713,2018-07-13,550000-6980000,62.94639677800591,27.98535924292085,62.946396778006-27.985359242921-2018-07-13-bilberry,Northern Savo
284,bilberry,2022-08-03,pine,plantation,550000,6980000,2022,8,3,31,803,2022-08-03,550000-6980000,62.94639677800591,27.98535924292085,62.946396778006-27.985359242921-2022-08-03-bilberry,Northern Savo
285,lingonberry,2022-09-24,pine,plantation,550000,6980000,2022,9,24,38,924,2022-09-24,550000-6980000,62.94639677800591,27.98535924292085,62.946396778006-27.985359242921-2022-09-24-lingonberry,Northern Savo
286,bilberry,2021-07-07,pine,plantation,550000,6980000,2021,7,7,27,707,2021-07-07,550000-6980000,62.94639677800591,27.98535924292085,62.946396778006-27.985359242921-2021-07-07-bilberry,Northern Savo
287,lingonberry,2021-08-28,pine,plantation,550000,6980000,2021,8,28,34,828,2021-08-28,550000-6980000,62.94639677800591,27.98535924292085,62.946396778006-27.985359242921-2021-08-28-lingonberry,Northern Savo
288,bilberry,2019-07-29,pine,plantation,550000,6980000,2019,7,29,31,729,2019-07-29,550000-6980000,62.94639677800591,27.98535924292085,62.946396778006-27.985359242921-2019-07-29-bilberry,Northern Savo
289,lingonberry,2019-08-25,pine,plantation,550000,6980000,2019,8,25,34,825,2019-08-25,550000-6980000,62.94639677800591,27.98535924292085,62.946396778006-27.985359242921-2019-08-25-lingonberry,Northern Savo
290,bilberry,2020-07-27,pine,plantation,550000,6980000,2020,7,27,31,727,2020-07-27,550000-6980000,62.94639677800591,27.98535924292085,62.946396778006-27.985359242921-2020-07-27-bilberry,Northern Savo
291,lingonberry,2020-09-26,pine,plantation,550000,6980000,2020,9,26,39,926,2020-09-26,550000-6980000,62.94639677800591,27.98535924292085,62.946396778006-27.985359242921-2020-09-26-lingonberry,Northern Savo
292,bilberry,2018-07-30,spruce,plantation,510000,6840000,2018,7,30,31,730,2018-07-30,510000-6840000,61.693042247508565,27.189017670415804,61.693042247509-27.189017670416-2018-07-30-bilberry,Southern Savonia
293,bilberry,2018-08-04,pine,old,430000,7030000,2018,8,4,31,804,2018-08-04,430000-7030000,63.39172358906191,25.59915211519996,63.391723589062-25.599152115200-2018-08-04-bilberry,Central Finland
294,lingonberry,2018-09-16,spruce,old,430000,7030000,2018,9,16,37,916,2018-09-16,430000-7030000,63.39172358906191,25.59915211519996,63.391723589062-25.599152115200-2018-09-16-lingonberry,Central Finland
295,bilberry,2018-07-17,pine,plantation,530000,6770000,2018,7,17,29,717,2018-07-17,530000-6770000,61.06360472926471,27.55578909010875,61.063604729265-27.555789090109-2018-07-17-bilberry,South Karelia
296,bilberry,2018-08-21,pine,seedling,540000,7340000,2018,8,21,34,821,2018-08-21,540000-7340000,66.17769341440211,27.88754109847376,66.177693414402-27.887541098474-2018-08-21-bilberry,Lapland
297,bilberry,2018-08-19,pine,plantation,540000,7340000,2018,8,19,33,819,2018-08-19,540000-7340000,66.17769341440211,27.88754109847376,66.177693414402-27.887541098474-2018-08-19-bilberry,Lapland
298,bilberry,2022-08-04,pine,old,540000,7340000,2022,8,4,31,804,2022-08-04,540000-7340000,66.17769341440211,27.88754109847376,66.177693414402-27.887541098474-2022-08-04-bilberry,Lapland
299,lingonberry,2022-09-08,pine,plantation,540000,7340000,2022,9,8,36,908,2022-09-08,540000-7340000,66.17769341440211,27.88754109847376,66.177693414402-27.887541098474-2022-09-08-lingonberry,Lapland
300,bilberry,2020-08-03,pine,plantation,540000,7340000,2020,8,3,32,803,2020-08-03,540000-7340000,66.17769341440211,27.88754109847376,66.177693414402-27.887541098474-2020-08-03-bilberry,Lapland
301,bilberry,2018-08-26,mixed,old,650000,6930000,2018,8,26,34,826,2018-08-26,650000-6930000,62.47072295550728,29.909548750303458,62.470722955507-29.909548750303-2018-08-26-bilberry,North Karelia
302,lingonberry,2021-08-22,spruce,plantation,650000,6930000,2021,8,22,33,822,2021-08-22,650000-6930000,62.47072295550728,29.909548750303458,62.470722955507-29.909548750303-2021-08-22-lingonberry,North Karelia
303,lingonberry,2019-08-15,mixed,old,650000,6930000,2019,8,15,33,815,2019-08-15,650000-6930000,62.47072295550728,29.909548750303458,62.470722955507-29.909548750303-2019-08-15-lingonberry,North Karelia
304,bilberry,2020-08-31,mixed,old,650000,6930000,2020,8,31,36,831,2020-08-31,650000-6930000,62.47072295550728,29.909548750303458,62.470722955507-29.909548750303-2020-08-31-bilberry,North Karelia
305,lingonberry,2020-08-13,mixed,old,650000,6930000,2020,8,13,33,813,2020-08-13,650000-6930000,62.47072295550728,29.909548750303458,62.470722955507-29.909548750303-2020-08-13-lingonberry,North Karelia
306,bilberry,2018-08-04,pine,old,460000,7340000,2018,8,4,31,804,2018-08-04,460000-7340000,66.17769181196756,26.112502367614088,66.177691811968-26.112502367614-2018-08-04-bilberry,Lapland
307,bilberry,2018-08-16,pine,plantation,220000,6760000,2018,8,16,33,816,2018-08-16,220000-6760000,60.87598783600712,21.8394346714336,60.875987836007-21.839434671434-2018-08-16-bilberry,Varsinais-Suomi
308,bilberry,2018-07-26,pine,plantation,550000,6750000,2018,7,26,30,726,2018-07-26,550000-6750000,60.88203818326287,27.92106340603388,60.882038183263-27.921063406034-2018-07-26-bilberry,South Karelia
309,bilberry,2018-08-13,pine,plantation,370000,7450000,2018,8,13,33,813,2018-08-13,370000-7450000,67.1388849966711,24.00044283670212,67.138884996671-24.000442836702-2018-08-13-bilberry,Lapland
310,bilberry,2022-08-29,spruce,plantation,370000,7450000,2022,8,29,35,829,2022-08-29,370000-7450000,67.1388849966711,24.00044283670212,67.138884996671-24.000442836702-2022-08-29-bilberry,Lapland
311,lingonberry,2022-08-29,pine,plantation,370000,7450000,2022,8,29,35,829,2022-08-29,370000-7450000,67.1388849966711,24.00044283670212,67.138884996671-24.000442836702-2022-08-29-lingonberry,Lapland
312,bilberry,2021-08-07,spruce,plantation,370000,7450000,2021,8,7,31,807,2021-08-07,370000-7450000,67.1388849966711,24.00044283670212,67.138884996671-24.000442836702-2021-08-07-bilberry,Lapland
313,lingonberry,2021-08-15,pine,plantation,370000,7450000,2021,8,15,32,815,2021-08-15,370000-7450000,67.1388849966711,24.00044283670212,67.138884996671-24.000442836702-2021-08-15-lingonberry,Lapland
314,bilberry,2019-08-16,pine,plantation,370000,7450000,2019,8,16,33,816,2019-08-16,370000-7450000,67.1388849966711,24.00044283670212,67.138884996671-24.000442836702-2019-08-16-bilberry,Lapland
315,lingonberry,2019-08-16,pine,plantation,370000,7450000,2019,8,16,33,816,2019-08-16,370000-7450000,67.1388849966711,24.00044283670212,67.138884996671-24.000442836702-2019-08-16-lingonberry,Lapland
316,bilberry,2020-07-25,spruce,plantation,370000,7450000,2020,7,25,30,725,2020-07-25,370000-7450000,67.1388849966711,24.00044283670212,67.138884996671-24.000442836702-2020-07-25-bilberry,Lapland
317,lingonberry,2020-09-19,pine,plantation,370000,7450000,2020,9,19,38,919,2020-09-19,370000-7450000,67.1388849966711,24.00044283670212,67.138884996671-24.000442836702-2020-09-19-lingonberry,Lapland
318,bilberry,2018-08-11,pine,old,490000,7150000,2018,8,11,32,811,2018-08-11,490000-7150000,64.47533545744686,26.792022750362204,64.475335457447-26.792022750362-2018-08-11-bilberry,Kainuu
319,lingonberry,2018-08-30,pine,old,490000,7150000,2018,8,30,35,830,2018-08-30,490000-7150000,64.47533545744686,26.792022750362204,64.475335457447-26.792022750362-2018-08-30-lingonberry,Kainuu
320,lingonberry,2022-08-25,pine,old,490000,7150000,2022,8,25,34,825,2022-08-25,490000-7150000,64.47533545744686,26.792022750362204,64.475335457447-26.792022750362-2022-08-25-lingonberry,Kainuu
321,bilberry,2021-08-03,pine,old,490000,7150000,2021,8,3,31,803,2021-08-03,490000-7150000,64.47533545744686,26.792022750362204,64.475335457447-26.792022750362-2021-08-03-bilberry,Kainuu
322,lingonberry,2021-09-12,pine,old,490000,7150000,2021,9,12,36,912,2021-09-12,490000-7150000,64.47533545744686,26.792022750362204,64.475335457447-26.792022750362-2021-09-12-lingonberry,Kainuu
323,bilberry,2019-08-06,pine,old,490000,7150000,2019,8,6,32,806,2019-08-06,490000-7150000,64.47533545744686,26.792022750362204,64.475335457447-26.792022750362-2019-08-06-bilberry,Kainuu
324,lingonberry,2019-08-23,pine,old,490000,7150000,2019,8,23,34,823,2019-08-23,490000-7150000,64.47533545744686,26.792022750362204,64.475335457447-26.792022750362-2019-08-23-lingonberry,Kainuu
325,bilberry,2020-08-03,pine,old,490000,7150000,2020,8,3,32,803,2020-08-03,490000-7150000,64.47533545744686,26.792022750362204,64.475335457447-26.792022750362-2020-08-03-bilberry,Kainuu
326,lingonberry,2020-09-01,pine,old,490000,7150000,2020,9,1,36,901,2020-09-01,490000-7150000,64.47533545744686,26.792022750362204,64.475335457447-26.792022750362-2020-09-01-lingonberry,Kainuu
327,bilberry,2018-07-28,pine,old,550000,6730000,2018,7,28,30,728,2018-07-28,550000-6730000,60.70249802081698,27.91592467657592,60.702498020817-27.915924676576-2018-07-28-bilberry,South Karelia
328,lingonberry,2018-09-09,pine,old,550000,6730000,2018,9,9,36,909,2018-09-09,550000-6730000,60.70249802081698,27.91592467657592,60.702498020817-27.915924676576-2018-09-09-lingonberry,South Karelia
329,bilberry,2018-08-10,pine,old,430000,6820000,2018,8,10,32,810,2018-08-10,430000-6820000,61.50728799249752,25.68467010654662,61.507287992498-25.684670106547-2018-08-10-bilberry,Paijanne Tavastia
330,lingonberry,2018-08-30,spruce,old,430000,6820000,2018,8,30,35,830,2018-08-30,430000-6820000,61.50728799249752,25.68467010654662,61.507287992498-25.684670106547-2018-08-30-lingonberry,Paijanne Tavastia
331,bilberry,2020-08-04,pine,old,430000,6820000,2020,8,4,32,804,2020-08-04,430000-6820000,61.50728799249752,25.68467010654662,61.507287992498-25.684670106547-2020-08-04-bilberry,Paijanne Tavastia
332,lingonberry,2020-08-15,pine,old,430000,6820000,2020,8,15,33,815,2020-08-15,430000-6820000,61.50728799249752,25.68467010654662,61.507287992498-25.684670106547-2020-08-15-lingonberry,Paijanne Tavastia
333,bilberry,2018-07-29,pine,seedling,560000,7340000,2018,7,29,30,729,2018-07-29,560000-7340000,66.17451600389522,28.33117851080465,66.174516003895-28.331178510805-2018-07-29-bilberry,Lapland
334,bilberry,2022-07-28,pine,clearing,560000,7340000,2022,7,28,30,728,2022-07-28,560000-7340000,66.17451600389522,28.33117851080465,66.174516003895-28.331178510805-2022-07-28-bilberry,Lapland
335,bilberry,2021-07-19,pine,clearing,560000,7340000,2021,7,19,29,719,2021-07-19,560000-7340000,66.17451600389522,28.33117851080465,66.174516003895-28.331178510805-2021-07-19-bilberry,Lapland
336,bilberry,2019-07-30,pine,plantation,560000,7340000,2019,7,30,31,730,2019-07-30,560000-7340000,66.17451600389522,28.33117851080465,66.174516003895-28.331178510805-2019-07-30-bilberry,Lapland
337,bilberry,2020-08-03,pine,old,560000,7340000,2020,8,3,32,803,2020-08-03,560000-7340000,66.17451600389522,28.33117851080465,66.174516003895-28.331178510805-2020-08-03-bilberry,Lapland
338,bilberry,2018-08-17,pine,old,570000,7320000,2018,8,17,33,817,2018-08-17,570000-7320000,65.9930867447703,28.542032708693547,65.993086744770-28.542032708694-2018-08-17-bilberry,Lapland
339,lingonberry,2018-08-14,pine,old,570000,7320000,2018,8,14,33,814,2018-08-14,570000-7320000,65.9930867447703,28.542032708693547,65.993086744770-28.542032708694-2018-08-14-lingonberry,Lapland
340,bilberry,2022-08-03,pine,plantation,570000,7320000,2022,8,3,31,803,2022-08-03,570000-7320000,65.9930867447703,28.542032708693547,65.993086744770-28.542032708694-2022-08-03-bilberry,Lapland
341,lingonberry,2022-09-09,pine,plantation,570000,7320000,2022,9,9,36,909,2022-09-09,570000-7320000,65.9930867447703,28.542032708693547,65.993086744770-28.542032708694-2022-09-09-lingonberry,Lapland
342,bilberry,2021-08-19,pine,plantation,570000,7320000,2021,8,19,33,819,2021-08-19,570000-7320000,65.9930867447703,28.542032708693547,65.993086744770-28.542032708694-2021-08-19-bilberry,Lapland
343,lingonberry,2021-09-11,pine,plantation,570000,7320000,2021,9,11,36,911,2021-09-11,570000-7320000,65.9930867447703,28.542032708693547,65.993086744770-28.542032708694-2021-09-11-lingonberry,Lapland
344,bilberry,2019-08-17,pine,old,570000,7320000,2019,8,17,33,817,2019-08-17,570000-7320000,65.9930867447703,28.542032708693547,65.993086744770-28.542032708694-2019-08-17-bilberry,Lapland
345,bilberry,2020-08-19,pine,old,570000,7320000,2020,8,19,34,819,2020-08-19,570000-7320000,65.9930867447703,28.542032708693547,65.993086744770-28.542032708694-2020-08-19-bilberry,Lapland
346,lingonberry,2020-09-26,pine,old,570000,7320000,2020,9,26,39,926,2020-09-26,570000-7320000,65.9930867447703,28.542032708693547,65.993086744770-28.542032708694-2020-09-26-lingonberry,Lapland
347,bilberry,2018-08-04,pine,plantation,490000,7130000,2018,8,4,31,804,2018-08-04,490000-7130000,64.29586616141056,26.7933768027168,64.295866161411-26.793376802717-2018-08-04-bilberry,Kainuu
348,bilberry,2022-08-21,mixed,plantation,490000,7130000,2022,8,21,33,821,2022-08-21,490000-7130000,64.29586616141056,26.7933768027168,64.295866161411-26.793376802717-2022-08-21-bilberry,Kainuu
349,bilberry,2021-07-26,pine,old,490000,7130000,2021,7,26,30,726,2021-07-26,490000-7130000,64.29586616141056,26.7933768027168,64.295866161411-26.793376802717-2021-07-26-bilberry,Kainuu
350,bilberry,2019-08-01,pine,plantation,490000,7130000,2019,8,1,31,801,2019-08-01,490000-7130000,64.29586616141056,26.7933768027168,64.295866161411-26.793376802717-2019-08-01-bilberry,Kainuu
351,bilberry,2020-08-08,pine,plantation,490000,7130000,2020,8,8,32,808,2020-08-08,490000-7130000,64.29586616141056,26.7933768027168,64.295866161411-26.793376802717-2020-08-08-bilberry,Kainuu
352,lingonberry,2018-08-18,spruce,seedling,550000,6990000,2018,8,18,33,818,2018-08-18,550000-6990000,63.03613619782411,27.988387027105,63.036136197824-27.988387027105-2018-08-18-lingonberry,Northern Savo
353,lingonberry,2018-08-30,pine,plantation,570000,6870000,2018,8,30,35,830,2018-08-30,570000-6870000,61.95601886135936,28.33460872069578,61.956018861359-28.334608720696-2018-08-30-lingonberry,Southern Savonia
354,bilberry,2022-08-05,spruce,old,570000,6870000,2022,8,5,31,805,2022-08-05,570000-6870000,61.95601886135936,28.33460872069578,61.956018861359-28.334608720696-2022-08-05-bilberry,Southern Savonia
355,lingonberry,2022-09-03,pine,old,570000,6870000,2022,9,3,35,903,2022-09-03,570000-6870000,61.95601886135936,28.33460872069578,61.956018861359-28.334608720696-2022-09-03-lingonberry,Southern Savonia
356,cloudberry,2022-07-22,pine,clearing,570000,6870000,2022,7,22,29,722,2022-07-22,570000-6870000,61.95601886135936,28.33460872069578,61.956018861359-28.334608720696-2022-07-22-cloudberry,Southern Savonia
357,bilberry,2021-07-19,spruce,old,570000,6870000,2021,7,19,29,719,2021-07-19,570000-6870000,61.95601886135936,28.33460872069578,61.956018861359-28.334608720696-2021-07-19-bilberry,Southern Savonia
358,lingonberry,2021-08-28,pine,old,570000,6870000,2021,8,28,34,828,2021-08-28,570000-6870000,61.95601886135936,28.33460872069578,61.956018861359-28.334608720696-2021-08-28-lingonberry,Southern Savonia
359,bilberry,2020-07-29,spruce,old,570000,6870000,2020,7,29,31,729,2020-07-29,570000-6870000,61.95601886135936,28.33460872069578,61.956018861359-28.334608720696-2020-07-29-bilberry,Southern Savonia
360,lingonberry,2020-09-01,pine,plantation,570000,6870000,2020,9,1,36,901,2020-09-01,570000-6870000,61.95601886135936,28.33460872069578,61.956018861359-28.334608720696-2020-09-01-lingonberry,Southern Savonia
361,lingonberry,2018-09-06,pine,old,600000,7360000,2018,9,6,36,906,2018-09-06,600000-7360000,66.34364154857263,29.233787068132383,66.343641548573-29.233787068132-2018-09-06-lingonberry,Northern Ostrobothnia
362,cloudberry,2018-07-10,pine,clearing,600000,7360000,2018,7,10,28,710,2018-07-10,600000-7360000,66.34364154857263,29.233787068132383,66.343641548573-29.233787068132-2018-07-10-cloudberry,Northern Ostrobothnia
363,lingonberry,2019-09-02,pine,old,600000,7360000,2019,9,2,36,902,2019-09-02,600000-7360000,66.34364154857263,29.233787068132383,66.343641548573-29.233787068132-2019-09-02-lingonberry,Northern Ostrobothnia
364,cloudberry,2019-08-14,pine,clearing,600000,7360000,2019,8,14,33,814,2019-08-14,600000-7360000,66.34364154857263,29.233787068132383,66.343641548573-29.233787068132-2019-08-14-cloudberry,Northern Ostrobothnia
365,lingonberry,2018-09-01,pine,seedling,560000,7250000,2018,9,1,35,901,2018-09-01,560000-7250000,65.36726081535849,28.29018836267341,65.367260815358-28.290188362673-2018-09-01-lingonberry,Northern Ostrobothnia
366,lingonberry,2022-08-20,spruce,plantation,560000,7250000,2022,8,20,33,820,2022-08-20,560000-7250000,65.36726081535849,28.29018836267341,65.367260815358-28.290188362673-2022-08-20-lingonberry,Northern Ostrobothnia
367,lingonberry,2021-08-21,spruce,plantation,560000,7250000,2021,8,21,33,821,2021-08-21,560000-7250000,65.36726081535849,28.29018836267341,65.367260815358-28.290188362673-2021-08-21-lingonberry,Northern Ostrobothnia
368,lingonberry,2019-08-16,open,clearing,560000,7250000,2019,8,16,33,816,2019-08-16,560000-7250000,65.36726081535849,28.29018836267341,65.367260815358-28.290188362673-2019-08-16-lingonberry,Northern Ostrobothnia
369,lingonberry,2020-08-23,spruce,seedling,560000,7250000,2020,8,23,34,823,2020-08-23,560000-7250000,65.36726081535849,28.29018836267341,65.367260815358-28.290188362673-2020-08-23-lingonberry,Northern Ostrobothnia
370,lingonberry,2018-09-01,spruce,plantation,650000,6920000,2018,9,1,35,901,2018-09-01,650000-6920000,62.38107835309364,29.900850363759016,62.381078353094-29.900850363759-2018-09-01-lingonberry,North Karelia
371,lingonberry,2018-09-02,pine,plantation,390000,6730000,2018,9,2,35,902,2018-09-02,390000-6730000,60.690487880359264,24.98553870439392,60.690487880359-24.985538704394-2018-09-02-lingonberry,Haeme
372,lingonberry,2022-09-17,pine,plantation,390000,6730000,2022,9,17,37,917,2022-09-17,390000-6730000,60.690487880359264,24.98553870439392,60.690487880359-24.985538704394-2022-09-17-lingonberry,Haeme
373,lingonberry,2021-09-23,pine,old,390000,6730000,2021,9,23,38,923,2021-09-23,390000-6730000,60.690487880359264,24.98553870439392,60.690487880359-24.985538704394-2021-09-23-lingonberry,Haeme
374,lingonberry,2019-09-01,pine,plantation,390000,6730000,2019,9,1,35,901,2019-09-01,390000-6730000,60.690487880359264,24.98553870439392,60.690487880359-24.985538704394-2019-09-01-lingonberry,Haeme
375,lingonberry,2020-08-29,pine,plantation,390000,6730000,2020,8,29,35,829,2020-08-29,390000-6730000,60.690487880359264,24.98553870439392,60.690487880359-24.985538704394-2020-08-29-lingonberry,Haeme
376,lingonberry,2018-09-08,pine,old,640000,7100000,2018,9,8,36,908,2018-09-08,640000-7100000,63.99857394171251,29.86288826796505,63.998573941713-29.862888267965-2018-09-08-lingonberry,Kainuu
377,lingonberry,2019-09-25,pine,plantation,640000,7100000,2019,9,25,39,925,2019-09-25,640000-7100000,63.99857394171251,29.86288826796505,63.998573941713-29.862888267965-2019-09-25-lingonberry,Kainuu
378,lingonberry,2018-09-13,pine,plantation,410000,7060000,2018,9,13,37,913,2018-09-13,410000-7060000,63.65634337283182,25.182074676697777,63.656343372832-25.182074676698-2018-09-13-lingonberry,Northern Ostrobothnia
379,lingonberry,2018-09-30,pine,plantation,580000,7720000,2018,9,30,39,930,2018-09-30,580000-7720000,69.5765902544278,29.054508803361035,69.576590254428-29.054508803361-2018-09-30-lingonberry,Finnmark Fylke
380,lingonberry,2018-08-26,spruce,plantation,290000,6790000,2018,8,26,34,826,2018-08-26,290000-6790000,61.18794906342608,23.09255001285816,61.187949063426-23.092550012858-2018-08-26-lingonberry,Pirkanmaa
381,bilberry,2022-07-16,spruce,old,290000,6790000,2022,7,16,28,716,2022-07-16,290000-6790000,61.18794906342608,23.09255001285816,61.187949063426-23.092550012858-2022-07-16-bilberry,Pirkanmaa
382,lingonberry,2022-09-06,spruce,old,290000,6790000,2022,9,6,36,906,2022-09-06,290000-6790000,61.18794906342608,23.09255001285816,61.187949063426-23.092550012858-2022-09-06-lingonberry,Pirkanmaa
383,lingonberry,2021-09-11,spruce,old,290000,6790000,2021,9,11,36,911,2021-09-11,290000-6790000,61.18794906342608,23.09255001285816,61.187949063426-23.092550012858-2021-09-11-lingonberry,Pirkanmaa
384,lingonberry,2018-09-22,pine,plantation,480000,7150000,2018,9,22,38,922,2018-09-22,480000-7150000,64.47489426288476,26.584039350617747,64.474894262885-26.584039350618-2018-09-22-lingonberry,Kainuu
385,lingonberry,2022-09-02,pine,plantation,480000,7150000,2022,9,2,35,902,2022-09-02,480000-7150000,64.47489426288476,26.584039350617747,64.474894262885-26.584039350618-2022-09-02-lingonberry,Kainuu
386,lingonberry,2021-09-05,pine,old,480000,7150000,2021,9,5,35,905,2021-09-05,480000-7150000,64.47489426288476,26.584039350617747,64.474894262885-26.584039350618-2021-09-05-lingonberry,Kainuu
387,lingonberry,2019-09-16,pine,plantation,480000,7150000,2019,9,16,38,916,2019-09-16,480000-7150000,64.47489426288476,26.584039350617747,64.474894262885-26.584039350618-2019-09-16-lingonberry,Kainuu
388,lingonberry,2020-08-27,pine,plantation,480000,7150000,2020,8,27,35,827,2020-08-27,480000-7150000,64.47489426288476,26.584039350617747,64.474894262885-26.584039350618-2020-08-27-lingonberry,Kainuu
389,lingonberry,2018-09-29,pine,seedling,370000,6740000,2018,9,29,39,929,2018-09-29,370000-6740000,60.77419721765667,24.612965020234785,60.774197217657-24.612965020235-2018-09-29-lingonberry,Haeme
390,bilberry,2022-07-11,pine,old,370000,6740000,2022,7,11,28,711,2022-07-11,370000-6740000,60.77419721765667,24.612965020234785,60.774197217657-24.612965020235-2022-07-11-bilberry,Haeme
391,lingonberry,2022-09-03,pine,old,370000,6740000,2022,9,3,35,903,2022-09-03,370000-6740000,60.77419721765667,24.612965020234785,60.774197217657-24.612965020235-2022-09-03-lingonberry,Haeme
392,lingonberry,2019-08-18,pine,seedling,370000,6740000,2019,8,18,33,818,2019-08-18,370000-6740000,60.77419721765667,24.612965020234785,60.774197217657-24.612965020235-2019-08-18-lingonberry,Haeme
393,bilberry,2020-07-19,pine,old,370000,6740000,2020,7,19,29,719,2020-07-19,370000-6740000,60.77419721765667,24.612965020234785,60.774197217657-24.612965020235-2020-07-19-bilberry,Haeme
394,lingonberry,2018-09-03,pine,clearing,660000,6970000,2018,9,3,36,903,2018-09-03,660000-6970000,62.82504439598755,30.14092931794754,62.825044395988-30.140929317948-2018-09-03-lingonberry,North Karelia
395,bilberry,2022-07-28,spruce,old,660000,6970000,2022,7,28,30,728,2022-07-28,660000-6970000,62.82504439598755,30.14092931794754,62.825044395988-30.140929317948-2022-07-28-bilberry,North Karelia
396,lingonberry,2022-09-01,pine,old,660000,6970000,2022,9,1,35,901,2022-09-01,660000-6970000,62.82504439598755,30.14092931794754,62.825044395988-30.140929317948-2022-09-01-lingonberry,North Karelia
397,cloudberry,2022-07-23,pine,old,660000,6970000,2022,7,23,29,723,2022-07-23,660000-6970000,62.82504439598755,30.14092931794754,62.825044395988-30.140929317948-2022-07-23-cloudberry,North Karelia
398,bilberry,2021-07-20,pine,old,660000,6970000,2021,7,20,29,720,2021-07-20,660000-6970000,62.82504439598755,30.14092931794754,62.825044395988-30.140929317948-2021-07-20-bilberry,North Karelia
399,lingonberry,2021-09-01,pine,clearing,660000,6970000,2021,9,1,35,901,2021-09-01,660000-6970000,62.82504439598755,30.14092931794754,62.825044395988-30.140929317948-2021-09-01-lingonberry,North Karelia
400,cloudberry,2021-07-13,pine,old,660000,6970000,2021,7,13,28,713,2021-07-13,660000-6970000,62.82504439598755,30.14092931794754,62.825044395988-30.140929317948-2021-07-13-cloudberry,North Karelia
401,bilberry,2019-07-28,pine,old,660000,6970000,2019,7,28,30,728,2019-07-28,660000-6970000,62.82504439598755,30.14092931794754,62.825044395988-30.140929317948-2019-07-28-bilberry,North Karelia
